is_retweet,created_at,text
False,Mon Nov 27 14:16:36 +0000 2017,"The good news is that their ratings are terrible, nobody cares! https://t.co/I7h4Ryin3h"
False,Wed Nov 29 11:49:18 +0000 2017,"Great, and we should boycott Fake News CNN. Dealing with them is a total waste of time! https://t.co/8zJ3j7g5el"
False,Thu Nov 23 11:44:36 +0000 2017,MAKE AMERICA GREAT AGAIN!
False,Thu Nov 30 13:05:21 +0000 2017,Stock Market hits new Record High. Confidence and enthusiasm abound. More great numbers coming out!
False,Wed Nov 22 11:51:22 +0000 2017,Will be having meetings and working the phones from the Winter White House in Florida (Mar-a-Lago). Stock Market hi… https://t.co/nfmwwXtyRy
False,Wed Nov 29 14:49:14 +0000 2017,"Economy growing! Excluding hurricane effects, CEA estimates that real GDP growth would have been 3.9% in Q3.

Stock… https://t.co/ceei9Ux8MO"
False,Sat Dec 02 17:14:13 +0000 2017,I had to fire General Flynn because he lied to the Vice President and the FBI. He has pled guilty to those lies. It… https://t.co/8bMCLGuAhf
False,Fri Dec 01 20:08:22 +0000 2017,The media has been speculating that I fired Rex Tillerson or that he would be leaving soon - FAKE NEWS! He’s not le… https://t.co/tYYnq58Zmk
False,Tue Nov 28 22:12:01 +0000 2017,"Remarks from the Roosevelt Room with @SenateMajLdr Mitch McConnell, @SpeakerRyan and Secretary of Defense, General… https://t.co/atei0EsluG"
False,Fri Nov 24 15:27:13 +0000 2017,Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate t… https://t.co/73hMjYKjMI
False,Thu Nov 30 19:26:42 +0000 2017,Thank you @SenOrrinHatch. Let’s continue MAKING AMERICA GREAT AGAIN! https://t.co/PIv9OAVZcf https://t.co/6egRvuwj1l
False,Thu Nov 30 02:00:23 +0000 2017,"“Had the information (Crooked Hillary’s emails) been released there would have been harm to National Security....""… https://t.co/uYZYvT8xIo"
True,Fri Dec 01 17:23:17 +0000 2017,RT @WhiteHouse: President Trump proclaims today as #WorldAIDSDay: https://t.co/AMqW8mWiak https://t.co/XGp8EelNzz
False,Wed Nov 22 10:33:28 +0000 2017,"...LaVar, you could have spent the next 5 to 10 years during Thanksgiving with your son in China, but no NBA contra… https://t.co/R7yb95fkUw"
False,Wed Nov 29 03:28:33 +0000 2017,"Just won the lawsuit on leadership of Consumer Financial Protection Bureau, CFPB. A big win for the Consumer!"
False,Fri Nov 24 22:40:26 +0000 2017,"Time Magazine called to say that I was PROBABLY going to be named “Man (Person) of the Year,” like last year, but I… https://t.co/yFDS5Pz9yB"
False,Sat Nov 25 22:37:21 +0000 2017,".@FoxNews is MUCH more important in the United States than CNN, but outside of the U.S., CNN International is still… https://t.co/qzwpwVN2ep"
False,Mon Nov 27 14:24:36 +0000 2017,"The Tax Cut Bill is coming along very well, great support. With just a few changes, some mathematical, the middle c… https://t.co/P1gGkHVyxy"
True,Tue Nov 28 13:05:42 +0000 2017,RT @FLOTUS: The decorations are up! @WhiteHouse is ready to celebrate! Wishing you a Merry Christmas &amp; joyous holiday season! https://t.co/…
False,Wed Nov 29 12:16:21 +0000 2017,"Wow, Matt Lauer was just fired from NBC for “inappropriate sexual behavior in the workplace.” But when will the top… https://t.co/xvaYsbO0le"
False,Wed Nov 29 22:54:56 +0000 2017,"This week, the Senate can join the House &amp; take a strong stand for the Middle Class families who are the backbone o… https://t.co/ILfhlLOkSE"
False,Wed Nov 29 03:30:50 +0000 2017,Great work Ivanka! https://t.co/AQL4JLvnDh
False,Wed Nov 29 12:03:38 +0000 2017,Looks like another great day for the Stock Market. Consumer Confidence is at Record High. I guess somebody likes me (my policies)!
False,Sat Nov 25 21:48:16 +0000 2017,"The Consumer Financial Protection Bureau, or CFPB, has been a total disaster as run by the previous Administrations… https://t.co/PZOjFdB5H8"
True,Fri Nov 24 04:38:23 +0000 2017,RT @DeptofDefense: #HappyThanksgiving from @USArmy and @USNationalGuard #soldiers serving with Task Force Marauder in #Afghanistan. 🦃 https…
False,Thu Nov 30 01:09:42 +0000 2017,The only people who don’t like the Tax Cut Bill are the people that don’t understand it or the Obstructionist Democ… https://t.co/Kr5HJ8OLCQ
False,Wed Nov 29 23:29:27 +0000 2017,"A vote to CUT TAXES is a vote to PUT AMERICA FIRST. It is time to take care of OUR WORKERS, to protect OUR COMMUNIT… https://t.co/WerIo83AE6"
False,Sun Nov 26 14:33:47 +0000 2017,I endorsed Luther Strange in the Alabama Primary. He shot way up in the polls but it wasn’t enough. Can’t let Schum… https://t.co/wT9pRKnk9Y
True,Tue Nov 28 14:18:20 +0000 2017,RT @IvankaTrump: It was an honor to meet with you Prime Minister Modi. Thank you for co-hosting the 8th annual Global Entrepreneurship Summ…
False,Thu Nov 23 11:28:32 +0000 2017,"HAPPY THANKSGIVING, your Country is starting to do really well. Jobs coming back, highest Stock Market EVER, Milita… https://t.co/JmdSe29W8E"
False,Sat Dec 02 07:49:18 +0000 2017,We are one step closer to delivering MASSIVE tax cuts for working families across America. Special thanks to… https://t.co/L07UncQMZS
False,Thu Nov 30 01:02:06 +0000 2017,".@Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within th… https://t.co/d5BTTYaALh"
False,Wed Nov 22 21:25:11 +0000 2017,51 Million American to travel this weekend - highest number in twelve years (AAA). Traffic and airports are running very smoothly!  @FoxNews
False,Tue Nov 28 14:17:46 +0000 2017,Meeting with “Chuck and Nancy” today about keeping government open and working. Problem is they want illegal immigr… https://t.co/jq3DYver4Q
False,Tue Nov 28 13:00:34 +0000 2017,"Melania, our great and very hard working First Lady, who truly loves what she is doing, always thought that “if you… https://t.co/nW7uPnX48l"
False,Tue Nov 28 02:48:53 +0000 2017,New home sales reach a 10 year high. Stock Market has more record gains. Hopefully Republican Senators will give us… https://t.co/DrEJ6caWjM
False,Thu Nov 30 02:23:14 +0000 2017,Funny to hear the Democrats talking about the National Debt when President Obama doubled it in only 8 years!
False,Wed Nov 22 10:48:10 +0000 2017,The NFL is now thinking about a new idea - keeping teams in the Locker Room during the National Anthem next season.… https://t.co/tqZuHcaCyG
False,Wed Nov 29 14:14:19 +0000 2017,So now that Matt Lauer is gone when will the Fake News practitioners at NBC be terminating the contract of Phil Gri… https://t.co/6vWDKTgCQG
False,Sun Nov 26 13:52:36 +0000 2017,"The last thing we need in Alabama and the U.S. Senate is a Schumer/Pelosi puppet who is WEAK on Crime, WEAK on the… https://t.co/H01kbYd7Rp"
False,Fri Nov 24 12:04:13 +0000 2017,Will be speaking to President Recep Tayyip Erdogan of Turkey this morning about bringing peace to the mess that I i… https://t.co/1PLdvtd5rj
False,Wed Nov 22 21:32:18 +0000 2017,I have long given the order to help Argentina with the Search and Rescue mission of their missing submarine. 45 peo… https://t.co/zl3PZApiTt
True,Tue Nov 28 13:04:45 +0000 2017,RT @statedeptspox: #GES2017 highlights the important role of women #entrepreneurs &amp; demonstrates the importance of #innovation &amp; partnershi…
False,Thu Nov 23 23:18:00 +0000 2017,"ObamaCare premiums are going up, up, up, just as I have been predicting for two years. ObamaCare is OWNED by the De… https://t.co/CfvGYklDsE"
False,Mon Nov 27 01:47:32 +0000 2017,"Back in D.C., big week for Tax Cuts and many other things of great importance to our Country.  Senate Republicans w… https://t.co/T9L8Z9CtyW"
False,Fri Dec 01 11:03:35 +0000 2017,"The Kate Steinle killer came back and back over the weakly protected Obama border, always committing crimes and bei… https://t.co/5EjQfmTqYg"
False,Fri Dec 01 11:13:35 +0000 2017,The jury was not told the killer of Kate was a 7 time felon. The Schumer/Pelosi Democrats are so weak on Crime that… https://t.co/s5uFDixZoH
False,Tue Nov 28 22:30:12 +0000 2017,"Dow, S&amp;P 500 and Nasdaq all finished the day at new RECORD HIGHS! https://t.co/wJyB9d00hh"
False,Thu Nov 23 22:54:41 +0000 2017,"My great honor to join our incredible men and women of the @USCG, at the Lake Worth Inlet Station, in Riviera Beach… https://t.co/x3XZJA9DiF"
False,Tue Nov 28 22:44:31 +0000 2017,“The Conference Board said that consumer sentiment was at its highest level in nearly 17 years in November. The Con… https://t.co/rAvKNXi52A
False,Thu Nov 30 21:50:33 +0000 2017,"Our FIFTH 1K milestone of 2017!
#DOW24K #MAGA https://t.co/NoVt1uFp0y"
False,Tue Nov 28 16:27:30 +0000 2017,“Statement from President Donald J. Trump on #GivingTuesday” https://t.co/NrfnmixAwR
False,Sat Dec 02 12:54:37 +0000 2017,Biggest Tax Bill and Tax Cuts in history just passed in the Senate. Now these great Republicans will be going for f… https://t.co/5hPQSNDZV3
False,Tue Nov 28 12:45:30 +0000 2017,At least 24 players kneeling this weekend at NFL stadiums that are now having a very hard time filling up. The Amer… https://t.co/n0YsDlZQ0C
True,Wed Nov 22 21:14:41 +0000 2017,RT @FLOTUS: Preparations are underway to celebrate the holidays at the @WhiteHouse! https://t.co/N5qZ1NP8ez
False,Wed Nov 29 11:32:46 +0000 2017,".@foxandfriends, we are in record territory in all things having to do with our economy! https://t.co/VB0Ao3s18d"
False,Sun Dec 03 01:50:15 +0000 2017,Great job First Lady Melania! https://t.co/TRuvaftPcD
True,Tue Nov 28 23:45:55 +0000 2017,"RT @narendramodi: Had a wonderful meeting with @IvankaTrump, advisor to @POTUS and leader of the US delegation at the @GES2017. https://t.c…"
False,Sun Nov 26 21:29:46 +0000 2017,"Since the first day I took office, all you hear is the phony Democrat excuse for losing the election, Russia, Russi… https://t.co/oZnstJiYYT"
False,Sat Nov 25 23:25:54 +0000 2017,"Wow, even I didn’t realize we did so much. Wish the Fake News would report! Thank you. https://t.co/ApVbu2b0Jd"
True,Fri Nov 24 04:37:17 +0000 2017,"RT @Scavino45: Today, @POTUS @realDonaldTrump and @FLOTUS Melania visit the @USCG at the Lake Worth Inlet Station, in Riviera Beach, Florid…"
False,Sat Nov 25 22:00:11 +0000 2017,Check out the recent Editorial in the Wall Street Journal @WSJ about what a complete disaster the @CFPB has been un… https://t.co/tsg4wGBN0D
False,Fri Dec 01 21:49:27 +0000 2017,"Economists on the TAX CUTS and JOBS ACT:

“The enactment of a comprehensive overhaul - complete with a lower corpor… https://t.co/G7c2uDgMG5"
False,Fri Dec 01 00:42:21 +0000 2017,"The Christmas Story begins 2,000 years ago with a mother, a father, their baby son and the most extraordinary gift… https://t.co/SZLUM1jD27"
False,Tue Nov 28 02:50:30 +0000 2017,Thank you Rand! https://t.co/NvPeleVmub
False,Thu Nov 30 12:25:00 +0000 2017,"The Chinese Envoy, who just returned from North Korea, seems to have had no impact on Little Rocket Man. Hard to be… https://t.co/ZySsGTqQHp"
False,Fri Nov 24 11:48:58 +0000 2017,"Can you believe that the disrespect for our Country, our Flag, our Anthem continues without penalty to the players.… https://t.co/4hdK4d7KC7"
False,Fri Nov 24 18:49:12 +0000 2017,"Will be calling the President of Egypt in a short while to discuss the tragic terrorist attack, with so much loss o… https://t.co/dG2jNyaok9"
False,Thu Nov 23 02:06:57 +0000 2017,....And it will get even better with Tax Cuts! https://t.co/75wozGJQoP
False,Mon Nov 27 14:04:51 +0000 2017,"We should have a contest as to which of the Networks, plus CNN and not including Fox, is the most dishonest, corrup… https://t.co/3f2NxPueRO"
False,Sun Dec 03 02:06:54 +0000 2017,"So General Flynn lies to the FBI and his life is destroyed, while Crooked Hillary Clinton, on that now famous FBI h… https://t.co/OPFBHVaU1Z"
False,Wed Nov 29 01:45:50 +0000 2017,"After North Korea missile launch, it's more important than ever to fund our gov't &amp; military! Dems shouldn't hold t… https://t.co/lhXvhHiLES"
False,Sun Dec 03 02:13:28 +0000 2017,Many people in our Country are asking what the “Justice” Department is going to do about the fact that totally Croo… https://t.co/saIhU8YIrL
False,Sat Nov 25 19:40:55 +0000 2017,"Happy #SmallBusinessSaturday!

A great day to support your community and America’s JOB creators by shopping locally… https://t.co/a0fME8HRXT"
False,Tue Nov 14 17:39:54 +0000 2017,THANK YOU ASIA! #USA🇺🇸 https://t.co/FziKSbrzcu
False,Fri Nov 17 03:06:34 +0000 2017,"The Al Frankenstien picture is really bad, speaks a thousand words. Where do his hands go in pictures 2, 3, 4, 5 &amp; 6 while she sleeps? ....."
False,Sat Nov 18 00:47:03 +0000 2017,Put big game trophy decision on hold until such time as I review all conservation facts. Under study for years. Wil… https://t.co/HalVQryMu4
False,Sun Nov 19 17:42:36 +0000 2017,"Now that the three basketball players are out of China and saved from years in jail, LaVar Ball, the father of LiAn… https://t.co/371qJ1biwh"
False,Mon Nov 20 11:25:38 +0000 2017,Marshawn Lynch of the NFL’s Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National An… https://t.co/5P18NSv8ZW
False,Tue Nov 07 10:53:19 +0000 2017,....and has been horrible on Virginia economy. Vote @EdWGillespie today!
True,Wed Nov 15 10:25:48 +0000 2017,"RT @Scavino45: 20,295 miles later #POTUSinAsia has successfully concluded as @POTUS @realDonaldTrump lands on the South Lawn of @WhiteHouse…"
False,Wed Nov 08 03:12:17 +0000 2017,"The North Korean regime has pursued its nuclear &amp; ballistic missile programs in defiance of every assurance, agreem… https://t.co/J7WklThu2q"
False,Fri Nov 10 10:06:37 +0000 2017,Today I am here to offer a renewed partnership with America -- to work together to strengthen the bonds of friendsh… https://t.co/2IdSIlE3Ek
False,Mon Nov 20 02:21:24 +0000 2017,Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long an… https://t.co/m0GyFBDPkQ
False,Wed Nov 08 01:00:15 +0000 2017,"Getting ready to make a major speech to the National Assembly here in South Korea, then will be headed to China whe… https://t.co/mEfWXmpzRw"
False,Sat Nov 11 23:35:39 +0000 2017,"Will be doing a joint press conference in Hanoi, Vietnam then heading for final destination of trip, the Phillipines."
False,Thu Nov 09 13:58:32 +0000 2017,In the coming months and years ahead I look forward to building an even STRONGER relationship between the United St… https://t.co/kHCeQSQDtk
False,Sun Nov 12 10:21:06 +0000 2017,"Just landed in the Philippines after a great day of meetings and events in Hanoi, Vietnam! https://t.co/YxHRNhhPWo"
False,Mon Nov 13 12:33:24 +0000 2017,Will be leaving the Philippines tomorrow after many days of constant mtgs &amp; work in order to #MAGA! My promises are rapidly being fulfilled.
False,Wed Nov 15 15:11:53 +0000 2017,Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!
False,Tue Nov 14 05:20:31 +0000 2017,"After my tour of Asia, all Countries dealing with us on TRADE know that the rules have changed. The United States h… https://t.co/MoMNa1MUI3"
False,Mon Nov 13 12:29:06 +0000 2017,"Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our cou… https://t.co/n7g7Zvo9pl"
False,Tue Nov 14 05:26:45 +0000 2017,"Just arrived at #ASEAN50 in the Philippines for my final stop with World Leaders. Will lead to FAIR TRADE DEALS, un… https://t.co/ExRBdQnJru"
False,Tue Nov 14 06:23:12 +0000 2017,I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.
True,Wed Nov 15 10:22:33 +0000 2017,"RT @realDonaldTrump: Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Mark…"
False,Sun Nov 12 00:48:01 +0000 2017,"Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so… https://t.co/PmsWNkH4r4"
False,Sun Nov 12 00:43:36 +0000 2017,"Does the Fake News Media remember when Crooked Hillary Clinton, as Secretary of State, was begging Russia to be our… https://t.co/0QnLU03c03"
False,Thu Nov 09 23:39:56 +0000 2017,"I don’t blame China, I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on tr… https://t.co/zql9WFEZlF"
False,Mon Nov 20 11:55:57 +0000 2017,Under President Trump unemployment rate will drop below 4%.  Analysts predict economic boom for 2018!  @foxandfriends and @Varneyco
False,Wed Nov 15 04:42:16 +0000 2017,Just returned from Asia after 12 very successful days. Great to be home!
True,Wed Nov 15 10:21:35 +0000 2017,"RT @realDonaldTrump: Thank you to our GREAT Military/Veterans and @PacificCommand.

Remember #PearlHarbor. Remember the @USSArizona!

A day…"
False,Wed Nov 15 10:58:18 +0000 2017,Thank you! https://t.co/EQMwv1XbiM
False,Wed Nov 08 04:57:40 +0000 2017,Leaving South Korea now heading to China. Looking very much forward to meeting and being with President Xi!
False,Thu Nov 16 02:11:45 +0000 2017,Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!
False,Sat Nov 18 13:31:47 +0000 2017,"Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can’t stop, which is so good for the… https://t.co/dsLJX3x1M3"
False,Thu Nov 16 12:43:05 +0000 2017,"China is sending an Envoy and Delegation to North Korea - A big move, we'll see what happens!"
False,Wed Nov 08 15:40:40 +0000 2017,Looking forward to a full day of meetings with President Xi and our delegations tomorrow. THANK YOU for the beautif… https://t.co/lSC21tvK3w
False,Mon Nov 13 14:57:02 +0000 2017,"Happy to announce, I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and lower drug prices!"
False,Sun Nov 12 11:20:20 +0000 2017,"We had a wonderful visit to Vietnam, thank you President Tran Dai Quang! Heading to the #ASEANSummit 50th Anniv Gal… https://t.co/s5gIKMqt50"
False,Fri Nov 17 10:29:37 +0000 2017,"Great numbers on Stocks and the Economy. If we get Tax Cuts and Reform, we'll really see some great results!"
False,Wed Nov 08 02:14:20 +0000 2017,"Join me LIVE in South Korea🇺🇸🇰🇷
#NationalAssembly #POTUSinAsia 
➡️https://t.co/M3iEhPdkas https://t.co/hSxdtd2UnY"
False,Tue Nov 07 10:56:55 +0000 2017,".@EdWGillespie will totally turn around the high crime and poor economic performance of VA. MS-13 and crime will be gone. Vote today, ASAP!"
False,Sun Nov 19 23:57:10 +0000 2017,Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horr… https://t.co/HgHgIVikj3
False,Tue Nov 14 02:21:14 +0000 2017,"Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS!

#MakeAmericaGreatAgain🇺🇸"
False,Wed Nov 08 18:17:41 +0000 2017,Congratulations to all of the ”DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral Co… https://t.co/cKVtPvEHOB
False,Sun Nov 12 00:18:32 +0000 2017,"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, n… https://t.co/tPCd8nSwY3"
True,Sat Nov 18 13:49:27 +0000 2017,"RT @piersmorgan: BOOM! Thank you, Mr President. Trophy-hunting is repellent. https://t.co/iEPfEQNX4t"
True,Wed Nov 15 10:22:10 +0000 2017,"RT @PChowka: Sean Hannity's Big Week - Top Ratings, Probing Reporting, and Let There Be Light at American Thinker https://t.co/b0RxpZd3Lb h…"
False,Wed Nov 08 14:27:18 +0000 2017,"On behalf of @FLOTUS Melania and I, THANK YOU for an unforgettable afternoon and evening at the Forbidden City in B… https://t.co/Q9H0MPdIvU"
False,Mon Nov 13 15:06:01 +0000 2017,"I am proud of the Rep. House &amp; Senate for working so hard on cutting taxes {&amp; reform.} We’re getting close! Now, ho… https://t.co/bPmeYwoMhU"
False,Thu Nov 16 18:13:51 +0000 2017,Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Ass… https://t.co/1fnmbOdhQR
False,Fri Nov 17 23:13:27 +0000 2017,"Today, it was an honor to celebrate the Collegiate National Champions of 2016/2017 at the @WhiteHouse!… https://t.co/EDZ5NjVfgq"
False,Fri Nov 17 02:57:19 +0000 2017,"Big win today in the House for GOP Tax Cuts and Reform, 227-205. Zero Dems, they want to raise taxes much higher, but not for our military!"
False,Sat Nov 11 23:32:25 +0000 2017,President Xi of China has stated that he is upping the sanctions against #NoKo. Said he wants them to denuclearize. Progress is being made.
False,Mon Nov 20 01:29:02 +0000 2017,"Border Patrol Officer killed at Southern Border, another badly hurt. We will seek out and bring to justice those re… https://t.co/rgYCrqyrR9"
False,Sun Nov 19 23:36:40 +0000 2017,"Shoplifting is a very big deal in China, as it should be (5-10 years in jail), but not to father LaVar. Should have… https://t.co/TyDMChjEIM"
False,Tue Nov 21 18:25:24 +0000 2017,President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at t… https://t.co/QkuaKB68Dp
False,Thu Nov 16 11:34:52 +0000 2017,"....your release possible and, HAVE A GREAT LIFE! Be careful, there are many pitfalls on the long and winding road of life!"
False,Wed Nov 15 10:40:02 +0000 2017,".@foxandfriends will be showing much of our successful trip to Asia, and the friendships &amp; benefits that will endure for years to come!"
False,Tue Nov 07 14:30:54 +0000 2017,"Franklin, such a great photo. 

HAPPY 99th BIRTHDAY to your father, @BillyGraham! https://t.co/l0c7RvvOa1"
False,Thu Nov 09 07:08:33 +0000 2017,"President Xi, thank you for such an incredible welcome ceremony. It was a truly memorable and impressive display! 📸… https://t.co/Jbj5TWhCla"
False,Tue Nov 07 10:37:30 +0000 2017,"....is making. Working very hard on TAX CUTS for the middle class, companies and jobs!"
False,Wed Nov 15 10:45:39 +0000 2017,"While in the Philippines I was forced to watch @CNN, which I have not done in months, and again realized how bad, and FAKE, it is. Loser!"
False,Wed Nov 15 16:39:16 +0000 2017,"...They should realize that these relationships are a good thing, not a bad thing. The U.S. is being respected again. Watch Trade!"
False,Thu Nov 16 02:14:35 +0000 2017,Big vote tomorrow in the House. Tax cuts are getting close!
False,Tue Nov 07 10:25:31 +0000 2017,Thank you to President Moon of South Korea for the beautiful welcoming ceremony. It will always be remembered. https://t.co/bMvJz1iV2a
False,Fri Nov 17 11:00:43 +0000 2017,"If Democrats were not such obstructionists and understood the power of lower taxes, we would be able to get many of their ideas into Bill!"
False,Fri Nov 10 01:17:15 +0000 2017,"I am leaving China for #APEC2017 in Vietnam. @FLOTUS Melania is staying behind to see the zoo, and of course, the G… https://t.co/j2kDjWvnsj"
False,Wed Nov 15 10:30:58 +0000 2017,Our great country is respected again in Asia. You will see the fruits of our long but successful trip for many years to come!
False,Wed Nov 15 10:53:42 +0000 2017,"Thank you, working hard! https://t.co/TmNdNPBJ3m"
False,Wed Nov 08 15:15:08 +0000 2017,NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestima… https://t.co/3ZqTpo7GrT
False,Wed Nov 15 16:35:39 +0000 2017,"The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping, President of China....."
False,Fri Nov 10 09:50:25 +0000 2017,"In more and more places throughout this region, citizens of SOVEREIGN and INDEPENDENT nations have taken greater co… https://t.co/RoZxYEdh9m"
False,Wed Nov 08 03:14:34 +0000 2017,Anyone who doubts the strength or determination of the U.S. should look to our past....and you will doubt it no lon… https://t.co/n1Dc7xNmcg
False,Wed Nov 22 10:25:22 +0000 2017,"It wasn’t the White House, it wasn’t the State Department, it wasn’t father LaVar’s so-called people on the ground… https://t.co/U895bwpOnK"
False,Wed Nov 08 01:40:37 +0000 2017,"Ed Gillespie worked hard but did not embrace me or what I stand for. Don’t forget, Republicans won 4 out of 4 House… https://t.co/HODixMtPNw"
False,Tue Nov 14 05:08:19 +0000 2017,Great to see @RandPaul looking well and back on the Senate floor. He will help us with TAX CUTS and REFORM!
False,Thu Nov 09 23:44:17 +0000 2017,My meetings with President Xi Jinping were very productive on both trade and the subject of North Korea. He is a hi… https://t.co/WqDuLr1nyF
False,Tue Nov 07 07:39:54 +0000 2017,"It was my great honor to have lunch with our INCREDIBLE U.S. and ROK troops at Camp Humphreys, in South Korea. 🇺🇸🇰🇷… https://t.co/QJtVR498yK"
False,Fri Nov 17 15:03:16 +0000 2017,"Together, we're going to restore safety to our streets and peace to our communities, and we're going to destroy the… https://t.co/hAY44qICh6"
False,Tue Nov 14 09:11:51 +0000 2017,THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREA… https://t.co/qL8BBq3GOs
False,Fri Nov 17 03:15:49 +0000 2017,.And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?
False,Wed Nov 15 16:52:33 +0000 2017,It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!
False,Tue Nov 07 21:50:07 +0000 2017,Thank you to all Americans who participated in Nat'l Rx Drug Take Back Day. A record amount of drugs collected &amp; disposed. We can do this!
False,Tue Nov 21 22:49:40 +0000 2017,"Today, we continued a wonderful American Tradition at the White House. Drumstick and Wishbone will live out their d… https://t.co/kATC8YVCyz"
True,Tue Nov 07 01:53:41 +0000 2017,"RT @AbeShinzo: トランプ大統領による、初の、歴史的な日本訪問は、間違いなく、日米同盟の揺るぎない絆を世界に示すことができました。

本当にありがとう、ドナルド。そして、アジア歴訪の大成功をお祈りしています。

@realDonaldTrump https://t.…"
False,Sun Nov 12 14:29:22 +0000 2017,Thank you! https://t.co/TD0rYcWN8C
False,Wed Nov 08 03:09:37 +0000 2017,"The U.S., under my administration, is completely rebuilding its military, and they're spending hundreds of billions… https://t.co/2sIwl0TH9x"
False,Fri Nov 10 09:32:07 +0000 2017,"Throughout my travels, I've had the pleasure of sharing the good news from America. I've had the honor of sharing o… https://t.co/eGkJAZaPuU"
False,Sun Nov 19 23:22:17 +0000 2017,"Sen. Jeff Flake(y), who is unelectable in the Great State of Arizona (quit race, anemic polls) was caught (purposel… https://t.co/ch8x9i4qN7"
False,Fri Nov 10 05:45:36 +0000 2017,"Just landed in Da Nang, Vietnam to deliver a speech at #APEC2017"
False,Wed Nov 08 03:43:59 +0000 2017,"Together, we dream of a Korea that is free, a peninsula that is safe, and families that are reunited once again! https://t.co/9tsZRCC83j"
False,Thu Nov 16 20:16:15 +0000 2017,Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct — a big step toward fulfilling o… https://t.co/gkn9aZ40Yf
False,Sat Nov 11 12:35:46 +0000 2017,"“Presidential Proclamation Commemorating the 50th Anniversary of the Vietnam War” 
➡️https://t.co/hgUQP9leqK 
➡️… https://t.co/xZ8AWnxDEA"
False,Tue Nov 07 10:53:04 +0000 2017,"Ralph Northam will allow crime to be rampant in Virginia. He’s weak on crime, weak on our GREAT VETS, Anti-Second Amendment...."
False,Sat Nov 11 12:11:53 +0000 2017,"On this wonderful Veterans Day, I want to express the incredible gratitude of the entire American Nation to our GRE… https://t.co/MhHOaVTAWC"
False,Tue Nov 07 10:37:01 +0000 2017,Stock market hit yet another all-time record high yesterday. There is great confidence in the moves that my Administration....
False,Fri Nov 10 12:57:23 +0000 2017,"On behalf of an entire nation, Happy 242nd Birthday to the men and women of the United States Marines!
#USMC242… https://t.co/EDmzIuB09r"
False,Fri Nov 10 10:26:22 +0000 2017,The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial co… https://t.co/6hY41gFM5i
True,Sat Nov 18 13:49:51 +0000 2017,RT @greta: Thank you @realDonaldTrump - this is important to so many of us https://t.co/zJAfZByQKX
False,Tue Nov 14 08:07:29 +0000 2017,One of the most accurate polls last time around. But #FakeNews likes to say we’re in the 30’s. They are wrong. Some… https://t.co/1zCve1fACN
False,Fri Nov 10 10:43:48 +0000 2017,The United States has been reminded time and again in recent years that economic security is not merely RELATED to… https://t.co/62WsIAen7F
False,Sun Nov 12 00:16:05 +0000 2017,Met with President Putin of Russia who was at #APEC meetings. Good discussions on Syria. Hope for his help to solve… https://t.co/eOt8rDcpeY
False,Thu Nov 16 11:30:14 +0000 2017,"To the three UCLA basketball players I say:  You're welcome, go out and give a big Thank You to President Xi Jinping of China who made....."
False,Mon Nov 06 23:05:14 +0000 2017,....Some of those they are harshly treating have been “milking” their country for years!
False,Thu Jan 18 01:11:26 +0000 2018,"ISIS is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much mor… https://t.co/pXV43doqxa"
False,Wed Jan 17 23:32:58 +0000 2018,"During the campaign, I promised to MAKE AMERICA GREAT AGAIN by bringing businesses and jobs back to our country. I… https://t.co/OQ1fA6odh7"
